"Year","Date","Subregion","Habitat","SiteID","Site","Station","Species","Sp.Name","Diameter","Height","X.OLD","X.RECENT","TISSUE_ISOLATES","Conditions","Trim_Conditions","LTA_cm2","fYear"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,2,2,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,3,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,3,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","PPOR",NA,3,3,5,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","13","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,1,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,2,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,2,0,1,0,"BLH",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"PBL",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SMIC",NA,3,2,2,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SMIC",NA,3,2,10,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,1,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SMIC",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,10,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","AAGA",NA,3,1,10,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","DCLI",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,3,2,0,1,0,"PRD",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,3,1,0,1,0,"PRD",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","AAGA",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,2,2,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,3,2,0,1,0,"PRD",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PAST",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","SBOU",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","DSTR",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"5/9/2023","BC","Inner",NA,"Broward County 4","14","PPOR",NA,2,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,3,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SMIC",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,10,5,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","21","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","DSTO",NA,3,2,0,1,0,"PBL",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","22","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","23","SSID",NA,3,1,0,1,0,"BLH",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","PAST",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","PPOR",NA,3,3,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","PPOR",NA,2,3,0,1,0,"PRD",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","PAST",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","PPOR",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","SSID",NA,3,1,5,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","SSID",NA,3,1,0,1,0,"PBL",NA,NA,"2023"
2023,"7/31/2023","BC","Middle",NA,"Broward County 5","24","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","SMIC",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","SCUB",NA,3,2,3,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","MCAV",NA,3,2,8,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","MCAV",NA,3,2,5,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","PAST",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","31","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","MCAV",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","SSID",NA,3,2,5,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","32","MYAL",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","33","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","33","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","33","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","33","SMIC",NA,2,5,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","34","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","34","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","34","SSID",NA,3,1,0,1,30,"PRD",NA,NA,"2023"
2023,"7/31/2023","BC","Outer",NA,"Broward County 6","34","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","PPOR",NA,3,1,0,1,0,"PAL",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SMIC",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","AAGA",NA,3,1,10,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","PPOR",NA,3,1,0,1,0,"BLH",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SSID",NA,3,1,0,1,0,"PAL",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SSID",NA,3,1,5,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SSID",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","PPOR",NA,3,1,0,1,0,"BLH",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","AAGA",NA,3,1,5,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","PPOR",NA,3,1,0,1,0,"PAL",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","AAGA",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","AAGA",NA,3,1,0,1,20,"PRD",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","MCAV",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SBOU",NA,3,2,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","SMIC",NA,3,1,0,1,0,"PAL",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","PPOR",NA,3,1,0,1,0,"BLH",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","911","PAST",NA,3,1,10,1,0,"PRD",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,25,3,0,"PAL",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","AAGA",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,3,1,0,1,0,"PRD",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,3,1,0,1,0,"PRD",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,3,1,10,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PAST",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","AAGA",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","AAGA",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","SSID",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","AAGA",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PAST",NA,3,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","MCAV",NA,2,1,0,1,0,"0",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,3,1,0,1,0,"PBL",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,3,1,0,1,0,"BLH",NA,NA,"2023"
2023,"8/10/2023","DC","Inner",NA,"Dade County 1","912","PPOR",NA,3,1,0,1,0,"PAL",NA,NA,"2023"
